"Timestamp","Altronic Engine State","Calculated Flow with Offset","Compressor #1 Desire Flow SP For PID Murphy","Compressor #2 Desire Flow SP For PID Murphy","Hour Meter","Run Status Comp #1","Run Status Comp #2","Run Status Comp 1 2073","Run Status Comp 2 2074","Well #1 Analog Output 1","Well #2 Analog Output 2","Well #3 Analog Output 3","Well #4 Analog Output 4","Wellhead #1 Calculated Desired Flow","Wellhead #1 Choke Flow Priority #","Wellhead #1 Choke Oil Priority #","Wellhead #1 Flow Running Status Percent","Wellhead #1 Injection Differential Prs From Customer PLC","Wellhead #1 Injection Flow Rate From Customer PLC","Wellhead #1 Injection Static Pressure From Customer PLC","Wellhead #1 Injection Temp From Customer PLC","Wellhead #1 Max Flow Rate","WellHead #1 Running Status","Wellhead #1 Yesterday's Total Flow","Wellhead #1 Yesterdays Total Flow","Wellhead #2 Calculated Desired Flow","Wellhead #2 Injection Differential Prs From Customer PLC","Wellhead #2 Injection Flow Rate From Customer PLC","Wellhead #2 Injection Static Pressure From Customer PLC","Wellhead #2 Injection Temp From Customer PLC","WellHead #2 Running Status","Wellhead #2 Setpoint From Customer PLC","Wellhead #2 Yesterday's Total Flow","Wellhead #2 Yesterdays Total Flow","Wellhead #3 Calculated Desired Flow","Wellhead #3 Injection Differential Prs From Customer PLC","Wellhead #3 Injection Flow Rate From Customer PLC","Wellhead #3 Injection Static Pressure From Customer PLC","Wellhead #3 Injection Temp From Customer PLC","WellHead #3 Running Status","Wellhead #3 Setpoint From Customer PLC","Wellhead #3 Yesterday's Total Flow","Wellhead #3 Yesterdays Total Flow","Wellhead #4 Calculated Desired Flow","Wellhead #4 Injection Differential Prs From Customer PLC","Wellhead #4 Injection Flow Rate From Customer PLC","Wellhead #4 Injection Static Pressure From Customer PLC","Wellhead #4 Injection Temp From Customer PLC","Wellhead #4 Max Flow Rate","Wellhead #4 PID Flow Release","Wellhead #4 PID Min Output","WellHead #4 Running Status","Wellhead #4 Setpoint From Customer PLC","Wellhead #4 Yesterday's Total Flow","Wellhead #4 Yesterdays Total Flow"
"3/21/2026 07:45:00 AM","","3110","","","4834","Running","Running","","","67","64","72","71","0.805","","","","45","0.813","810","143","","Online","","0.817","0.805","44","0.809","809","143","Online","0.750","","0.817","0.805","44","0.808","810","143","Online","0.800","","0.817","0.715","36","0.730","810","144","","","","Online","0.800","","0.777"
"3/21/2026 07:30:00 AM","","3190","","","4833","Running","Running","","","66","64","72","72","0.825","","","","44","0.820","831","143","","Online","","0.817","0.825","45","0.826","831","143","Online","0.750","","0.817","0.825","44","0.820","831","144","Online","0.800","","0.817","0.815","43","0.811","831","145","","","","Online","0.800","","0.777"
"3/21/2026 07:15:00 AM","","3213","","","4833","Running","Running","","","67","65","72","73","0.800","","","","45","0.814","799","143","","Online","","0.817","0.800","45","0.814","800","142","Online","0.750","","0.817","0.800","42","0.787","800","143","Online","0.800","","0.817","0.800","43","0.795","800","143","","","","Online","0.800","","0.777"
"3/21/2026 07:00:00 AM","","3170","","","4833","Running","Running","","","67","64","72","72","0.805","","","","45","0.813","805","144","","Online","","0.817","0.805","44","0.807","805","143","Online","0.750","","0.817","0.805","46","0.821","805","144","Online","0.800","","0.817","0.785","42","0.785","805","146","","","","Online","0.800","","0.777"
"3/21/2026 06:45:00 AM","","3130","","","4833","Running","Running","","","67","64","72","71","0.810","","","","44","0.811","809","142","","Online","","0.817","0.810","44","0.809","809","142","Online","0.750","","0.817","0.810","43","0.797","810","143","Online","0.800","","0.817","0.740","40","0.769","810","143","","","","Online","0.800","","0.777"
"3/21/2026 06:30:00 AM","","3140","","","4832","Running","Running","","","67","65","72","71","0.830","","","","45","0.824","815","143","","Online","","0.817","0.830","45","0.827","814","142","Online","0.750","","0.817","0.830","46","0.829","817","143","Online","0.800","","0.817","0.770","37","0.746","817","143","","","","Online","0.800","","0.777"
"3/21/2026 06:15:00 AM","","3160","","","4832","Running","Running","","","67","65","72","71","0.800","","","","45","0.815","802","143","","Online","","0.817","0.800","46","0.820","802","143","Online","0.750","","0.817","0.800","46","0.822","802","143","Online","0.800","","0.817","0.760","39","0.754","802","144","","","","Online","0.800","","0.777"
"3/21/2026 06:00:00 AM","","3200","","","4832","Running","Running","","","67","64","72","73","0.820","","","","45","0.820","820","143","","Online","","0.817","0.820","45","0.824","819","142","Online","0.750","","0.817","0.820","43","0.810","820","143","Online","0.800","","0.817","0.820","44","0.812","820","144","","","","Online","0.800","","0.777"
"3/21/2026 05:45:00 AM","","3110","","","4832","Running","Running","","","67","65","72","71","0.835","","","","46","0.826","812","142","","Online","","0.817","0.835","46","0.826","812","142","Online","0.750","","0.817","0.835","44","0.811","812","143","Online","0.800","","0.817","0.755","37","0.744","812","144","","","","Online","0.800","","0.777"
"3/21/2026 05:30:00 AM","","3090","","","4831","Running","Running","","","67","64","71","71","0.810","","","","45","0.812","809","142","","Online","","0.817","0.810","44","0.809","809","142","Online","0.750","","0.817","0.810","44","0.806","809","143","Online","0.800","","0.817","0.700","38","0.748","809","144","","","","Online","0.800","","0.777"
"3/21/2026 05:15:00 AM","","3160","","","4831","Running","Running","","","67","64","72","72","0.815","","","","44","0.816","820","143","","Online","","0.817","0.815","44","0.814","819","143","Online","0.750","","0.817","0.815","43","0.804","820","143","Online","0.800","","0.817","0.775","42","0.796","820","144","","","","Online","0.800","","0.777"
"3/21/2026 05:00:00 AM","","3178","","","4831","Running","Running","","","67","64","72","72","0.800","","","","45","0.811","803","143","","Online","","0.817","0.800","45","0.817","801","142","Online","0.750","","0.817","0.800","46","0.818","802","143","Online","0.800","","0.817","0.780","40","0.767","802","144","","","","Online","0.800","","0.777"
"3/21/2026 04:45:00 AM","","3180","","","4831","Running","Running","","","67","64","72","72","0.815","","","","44","0.816","820","143","","Online","","0.817","0.815","44","0.818","819","143","Online","0.750","","0.817","0.815","45","0.819","820","144","Online","0.800","","0.817","0.785","41","0.781","818","144","","","","Online","0.800","","0.777"
"3/21/2026 04:30:00 AM","","3100","","","4830","Running","Running","","","67","64","72","71","0.805","","","","44","0.806","803","145","","Online","","0.817","0.805","44","0.803","803","145","Online","0.750","","0.817","0.805","46","0.823","803","145","Online","0.800","","0.817","0.715","35","0.721","803","146","","","","Online","0.800","","0.777"
"3/21/2026 04:15:00 AM","","3140","","","4830","Running","Running","","","67","65","72","71","0.825","","","","44","0.816","819","145","","Online","","0.817","0.825","44","0.817","819","144","Online","0.750","","0.817","0.825","47","0.839","819","145","Online","0.800","","0.817","0.765","38","0.752","819","146","","","","Online","0.800","","0.777"
"3/21/2026 04:00:00 AM","","3160","","","4830","Running","Running","","","67","64","72","72","0.810","","","","45","0.814","811","145","","Online","","0.817","0.810","44","0.808","812","144","Online","0.750","","0.817","0.810","44","0.811","812","145","Online","0.800","","0.817","0.790","43","0.798","813","146","","","","Online","0.800","","0.777"
"3/21/2026 03:45:00 AM","","3140","","","4830","Running","Running","","","67","64","72","72","0.825","","","","44","0.817","823","145","","Online","","0.817","0.825","45","0.819","822","144","Online","0.750","","0.817","0.825","46","0.832","822","144","Online","0.800","","0.817","0.765","40","0.776","822","145","","","","Online","0.800","","0.777"
"3/21/2026 03:30:00 AM","","3150","","","4829","Running","Running","","","67","64","72","72","0.810","","","","45","0.812","814","145","","Online","","0.817","0.810","44","0.806","810","144","Online","0.750","","0.817","0.810","44","0.809","811","145","Online","0.800","","0.817","0.760","41","0.776","811","146","","","","Online","0.800","","0.777"
"3/21/2026 03:15:00 AM","","3160","","","4829","Running","Running","","","67","65","72","72","0.835","","","","46","0.824","810","143","","Online","","0.817","0.835","46","0.830","809","142","Online","0.750","","0.817","0.835","46","0.830","810","143","Online","0.800","","0.817","0.795","41","0.791","809","144","","","","Online","0.800","","0.777"
"3/21/2026 03:00:00 AM","","3200","","","4829","Running","Running","","","67","64","72","73","0.810","","","","45","0.817","817","144","","Online","","0.817","0.810","44","0.814","817","143","Online","0.750","","0.817","0.810","45","0.820","817","144","Online","0.800","","0.817","0.810","43","0.803","817","144","","","","Online","0.800","","0.777"
"3/21/2026 02:45:00 AM","","3150","","","4829","Running","Running","","","67","64","71","71","0.810","","","","44","0.813","815","144","","Online","","0.817","0.810","44","0.807","815","143","Online","0.750","","0.817","0.810","44","0.813","816","144","Online","0.800","","0.817","0.760","39","0.767","816","145","","","","Online","0.800","","0.777"
"3/21/2026 02:30:00 AM","","3210","","","4828","Running","Running","","","67","64","72","73","0.805","","","","45","0.809","801","145","","Online","","0.817","0.805","45","0.810","801","144","Online","0.750","","0.817","0.805","43","0.793","801","145","Online","0.800","","0.817","0.805","45","0.810","802","146","","","","Online","0.800","","0.777"
"3/21/2026 02:15:00 AM","","3170","","","4828","Running","Running","","","67","65","72","72","0.825","","","","45","0.823","816","144","","Online","","0.817","0.825","45","0.822","816","143","Online","0.750","","0.817","0.825","44","0.832","819","144","Online","0.800","","0.817","0.795","42","0.791","819","145","","","","Online","0.800","","0.777"
"3/21/2026 02:00:00 AM","","3205","","","4828","Running","Running","","","67","64","72","73","0.805","","","","45","0.812","804","145","","Online","","0.817","0.805","45","0.810","804","144","Online","0.750","","0.817","0.805","43","0.796","804","144","Online","0.800","","0.817","0.785","44","0.805","805","146","","","","Online","0.800","","0.777"
"3/21/2026 01:45:00 AM","","3180","","","4828","Running","Running","","","67","64","72","72","0.820","","","","45","0.821","825","144","","Online","","0.817","0.820","44","0.818","824","143","Online","0.750","","0.817","0.820","47","0.847","824","144","Online","0.800","","0.817","0.800","40","0.779","824","145","","","","Online","0.800","","0.777"
"3/21/2026 01:30:00 AM","","3105","","","4827","Running","Running","","","67","65","72","71","0.800","","","","46","0.816","801","145","","Online","","0.817","0.800","47","0.825","801","144","Online","0.750","","0.817","0.800","46","0.821","801","145","Online","0.800","","0.817","0.702","36","0.728","801","146","","","","Online","0.800","","0.777"
"3/21/2026 01:15:00 AM","","3120","","","4827","Running","Running","","","67","64","72","71","0.810","","","","45","0.814","812","144","","Online","","0.817","0.810","44","0.808","811","143","Online","0.750","","0.817","0.810","45","0.820","812","144","Online","0.800","","0.817","0.720","36","0.735","812","144","","","","Online","0.800","","0.777"
"3/21/2026 01:00:00 AM","","3170","","","4827","Running","Running","","","67","64","72","72","0.830","","","","46","0.828","823","144","","Online","","0.817","0.830","45","0.823","823","143","Online","0.750","","0.817","0.830","45","0.825","824","144","Online","0.800","","0.817","0.800","42","0.794","824","145","","","","Online","0.800","","0.777"
"3/21/2026 12:45:00 AM","","3190","","","4827","Running","Running","","","67","64","72","73","0.805","","","","45","0.816","807","144","","Online","","0.817","0.805","44","0.810","807","143","Online","0.750","","0.817","0.805","44","0.804","807","144","Online","0.800","","0.817","0.795","43","0.801","807","145","","","","Online","0.800","","0.777"
"3/21/2026 12:30:00 AM","","3140","","","4826","Running","Running","","","67","64","72","71","0.825","","","","45","0.823","819","145","","Online","","0.817","0.825","45","0.822","819","144","Online","0.750","","0.817","0.825","44","0.812","819","145","Online","0.800","","0.817","0.765","38","0.755","819","145","","","","Online","0.800","","0.777"
"3/21/2026 12:15:00 AM","","3210","","","4826","Running","Running","","","67","64","71","73","0.805","","","","45","0.812","805","147","","Online","","0.817","0.805","44","0.803","805","146","Online","0.750","","0.817","0.805","46","0.822","805","147","Online","0.800","","0.817","0.805","44","0.806","805","147","","","","Online","0.800","","0.777"
"3/21/2026 12:00:00 AM","","3150","","","4826","Running","Running","","","67","65","72","72","0.825","","","","46","0.821","815","149","","Online","","0.817","0.825","45","0.815","815","147","Online","0.750","","0.817","0.825","47","0.830","815","148","Online","0.800","","0.817","0.775","41","0.778","815","150","","","","Online","0.800","","0.760"
"3/20/2026 11:45:00 PM","","3130","","","4826","Running","Running","","","68","65","72","72","0.835","","","","47","0.825","807","149","","Online","","0.817","0.835","47","0.826","807","148","Online","0.750","","0.817","0.835","47","0.826","807","149","Online","0.800","","0.817","0.765","39","0.754","807","151","","","","Online","0.800","","0.760"
"3/20/2026 11:30:00 PM","","3170","","","4825","Running","Running","","","67","65","72","72","0.830","","","","46","0.822","819","151","","Online","","0.817","0.830","46","0.817","820","150","Online","0.750","","0.817","0.830","47","0.829","820","151","Online","0.800","","0.817","0.800","41","0.779","820","152","","","","Online","0.800","","0.760"
"3/20/2026 11:15:00 PM","","3220","","","4825","Running","Running","","","68","65","72","74","0.840","","","","48","0.829","806","152","","Online","","0.817","0.840","47","0.827","805","151","Online","0.750","","0.817","0.840","49","0.837","804","152","Online","0.800","","0.817","0.840","47","0.824","804","154","","","","Online","0.800","","0.760"
"3/20/2026 11:00:00 PM","","3130","","","4825","Running","Running","","","67","65","72","72","0.805","","","","46","0.810","807","153","","Online","","0.817","0.805","46","0.813","807","152","Online","0.750","","0.817","0.805","44","0.801","808","153","Online","0.800","","0.817","0.735","42","0.775","808","155","","","","Online","0.800","","0.760"
"3/20/2026 10:45:00 PM","","3220","","","4825","Running","Running","","","67","65","72","73","0.825","","","","46","0.818","815","153","","Online","","0.817","0.825","46","0.817","815","151","Online","0.750","","0.817","0.825","47","0.829","815","152","Online","0.800","","0.817","0.825","46","0.815","815","156","","","","Online","0.800","","0.760"
"3/20/2026 10:30:00 PM","","3153","","","4824","Running","Running","","","67","65","72","72","0.800","","","","47","0.821","801","151","","Online","","0.817","0.800","47","0.819","800","150","Online","0.750","","0.817","0.800","47","0.824","801","151","Online","0.800","","0.817","0.753","42","0.777","801","154","","","","Online","0.800","","0.760"
"3/20/2026 10:15:00 PM","","3070","","","4824","Running","Running","","","67","64","72","69","0.810","","","","45","0.810","809","153","","Online","","0.817","0.810","45","0.807","809","151","Online","0.750","","0.817","0.810","47","0.822","810","152","Online","0.800","","0.817","0.680","31","0.670","810","155","","","","Online","0.800","","0.760"
"3/20/2026 10:00:00 PM","","3060","","","4824","Running","Running","","","67","64","72","69","0.820","","","","46","0.818","821","153","","Online","","0.817","0.820","46","0.825","821","151","Online","0.750","","0.817","0.820","44","0.813","822","152","Online","0.800","","0.817","0.680","30","0.670","821","155","","","","Online","0.800","","0.760"
"3/20/2026 09:45:00 PM","","3180","","","4824","Running","Running","","","67","64","72","72","0.810","","","","46","0.817","813","153","","Online","","0.817","0.810","45","0.810","814","152","Online","0.750","","0.817","0.810","44","0.802","814","153","Online","0.800","","0.817","0.790","43","0.790","815","155","","","","Online","0.800","","0.760"
"3/20/2026 09:30:00 PM","","3120","","","4823","Running","Running","","","67","65","72","71","0.825","","","","46","0.818","815","152","","Online","","0.817","0.825","46","0.820","815","150","Online","0.750","","0.817","0.825","48","0.840","815","151","Online","0.800","","0.817","0.745","37","0.741","815","153","","","","Online","0.800","","0.760"
"3/20/2026 09:15:00 PM","","3122","","","4823","Running","Running","","","67","64","72","70","0.800","","","","45","0.807","804","152","","Online","","0.817","0.800","45","0.807","804","150","Online","0.750","","0.817","0.800","44","0.802","804","151","Online","0.800","","0.817","0.723","35","0.708","804","153","","","","Online","0.800","","0.760"
"3/20/2026 09:00:00 PM","","3190","","","4823","Running","Running","","","67","65","72","73","0.835","","","","46","0.824","817","151","","Online","","0.817","0.835","47","0.829","816","149","Online","0.750","","0.817","0.835","46","0.825","816","150","Online","0.800","","0.817","0.815","46","0.822","817","152","","","","Online","0.800","","0.760"
"3/20/2026 08:45:00 PM","","3140","","","4823","Running","Running","","","67","64","71","71","0.825","","","","45","0.819","823","150","","Online","","0.817","0.825","45","0.821","823","148","Online","0.750","","0.817","0.825","47","0.840","822","149","Online","0.800","","0.817","0.765","38","0.758","822","150","","","","Online","0.800","","0.760"
"3/20/2026 08:30:00 PM","","3150","","","4822","Running","Running","","","67","64","71","71","0.815","","","","45","0.819","826","150","","Online","","0.817","0.815","44","0.814","823","148","Online","0.750","","0.817","0.815","44","0.812","823","149","Online","0.800","","0.817","0.765","38","0.758","823","149","","","","Online","0.800","","0.760"
"3/20/2026 08:15:00 PM","","3160","","","4822","Running","Running","","","67","64","71","72","0.810","","","","45","0.812","809","150","","Online","","0.817","0.810","44","0.807","809","148","Online","0.750","","0.817","0.810","47","0.825","809","149","Online","0.800","","0.817","0.770","41","0.775","809","149","","","","Online","0.800","","0.760"
"3/20/2026 08:00:00 PM","","3110","","","4822","Running","Running","","","67","65","72","71","0.845","","","","47","0.823","802","149","","Online","","0.817","0.845","47","0.829","801","147","Online","0.750","","0.817","0.845","47","0.823","801","148","Online","0.800","","0.817","0.755","38","0.748","801","148","","","","Online","0.800","","0.760"
"3/20/2026 07:45:00 PM","","3200","","","4822","Running","Running","","","67","64","71","72","0.815","","","","45","0.817","817","148","","Online","","0.817","0.815","44","0.813","817","147","Online","0.750","","0.817","0.815","46","0.827","816","148","Online","0.800","","0.817","0.815","43","0.802","817","148","","","","Online","0.800","","0.760"
"3/20/2026 07:30:00 PM","","3170","","","4821","Running","Running","","","67","64","71","72","0.805","","","","46","0.815","804","147","","Online","","0.817","0.805","45","0.814","804","145","Online","0.750","","0.817","0.805","45","0.805","804","146","Online","0.800","","0.817","0.775","45","0.814","804","147","","","","Online","0.800","","0.760"
"3/20/2026 07:15:00 PM","","3120","","","4821","Running","Running","","","67","64","71","71","0.825","","","","46","0.824","822","149","","Online","","0.817","0.825","46","0.825","821","147","Online","0.750","","0.817","0.825","45","0.819","820","148","Online","0.800","","0.817","0.745","40","0.771","821","149","","","","Online","0.800","","0.760"
"3/20/2026 07:00:00 PM","","3160","","","4821","Running","Running","","","67","64","71","71","0.800","","","","45","0.808","802","149","","Online","","0.817","0.800","44","0.803","802","147","Online","0.750","","0.817","0.800","44","0.800","801","148","Online","0.800","","0.817","0.760","38","0.746","801","149","","","","Online","0.800","","0.760"
"3/20/2026 06:45:00 PM","","3110","","","4821","Running","Running","","","66","64","71","71","0.830","","","","46","0.831","829","148","","Online","","0.817","0.830","45","0.825","829","146","Online","0.750","","0.817","0.830","43","0.805","828","147","Online","0.800","","0.817","0.740","39","0.770","828","148","","","","Online","0.800","","0.760"
"3/20/2026 06:30:00 PM","","3120","","","4820","Running","Running","","","67","64","71","70","0.810","","","","45","0.814","811","149","","Online","","0.817","0.810","45","0.811","812","147","Online","0.750","","0.817","0.810","46","0.823","812","148","Online","0.800","","0.817","0.740","36","0.732","812","148","","","","Online","0.800","","0.760"
"3/20/2026 06:15:00 PM","","3221","","","4820","Running","Running","","","67","64","71","72","0.800","","","","46","0.808","798","150","","Online","","0.817","0.800","45","0.805","798","149","Online","0.750","","0.817","0.800","45","0.802","798","149","Online","0.800","","0.817","0.800","45","0.804","799","150","","","","Online","0.800","","0.760"
"3/20/2026 06:00:00 PM","","3170","","","4820","Running","Running","","","66","64","71","72","0.820","","","","46","0.824","824","149","","Online","","0.817","0.820","45","0.818","824","148","Online","0.750","","0.817","0.820","44","0.807","824","149","Online","0.800","","0.817","0.790","42","0.790","824","150","","","","Online","0.800","","0.760"
"3/20/2026 05:45:00 PM","","3180","","","4820","Running","Running","","","67","64","71","72","0.815","","","","45","0.816","819","148","","Online","","0.817","0.815","45","0.815","819","147","Online","0.750","","0.817","0.815","44","0.813","817","148","Online","0.800","","0.817","0.795","44","0.806","818","150","","","","Online","0.800","","0.760"
"3/20/2026 05:30:00 PM","","3180","","","4819","Running","Running","","","67","64","71","72","0.800","","","","45","0.802","799","148","","Online","","0.817","0.800","44","0.800","798","147","Online","0.750","","0.817","0.800","43","0.787","799","148","Online","0.800","","0.817","0.780","43","0.790","799","149","","","","Online","0.800","","0.760"
"3/20/2026 05:15:00 PM","","3170","","","4819","Running","Running","","","67","64","71","72","0.835","","","","46","0.821","818","150","","Online","","0.817","0.835","46","0.828","818","148","Online","0.750","","0.817","0.835","47","0.831","818","149","Online","0.800","","0.817","0.805","43","0.798","818","150","","","","Online","0.800","","0.760"
"3/20/2026 05:00:00 PM","","3174","","","4819","Running","Running","","","67","64","71","71","0.830","","","","46","0.816","804","151","","Online","","0.817","0.830","47","0.826","803","150","Online","0.750","","0.817","0.830","49","0.828","803","151","Online","0.800","","0.817","0.780","39","0.757","802","151","","","","Online","0.800","","0.760"
"3/20/2026 04:45:00 PM","","3160","","","4819","Running","Running","","","67","64","71","72","0.805","","","","45","0.810","806","150","","Online","","0.817","0.805","45","0.808","806","149","Online","0.750","","0.817","0.805","41","0.774","807","150","Online","0.800","","0.817","0.765","42","0.790","808","151","","","","Online","0.800","","0.760"
"3/20/2026 04:30:00 PM","","3200","","","4818","Running","Running","","","66","64","71","72","0.815","","","","45","0.817","817","149","","Online","","0.817","0.815","44","0.812","817","148","Online","0.750","","0.817","0.815","44","0.807","817","148","Online","0.800","","0.817","0.815","45","0.812","817","151","","","","Online","0.800","","0.760"
"3/20/2026 04:15:00 PM","","3190","","","4818","Running","Running","","","67","64","71","72","0.815","","","","45","0.814","811","149","","Online","","0.817","0.815","45","0.812","811","148","Online","0.750","","0.817","0.815","46","0.822","810","149","Online","0.800","","0.817","0.805","44","0.805","810","151","","","","Online","0.800","","0.760"
"3/20/2026 04:00:00 PM","","3150","","","4818","Running","Running","","","67","64","71","71","0.835","","","","46","0.824","816","149","","Online","","0.817","0.835","46","0.826","815","148","Online","0.750","","0.817","0.835","48","0.842","816","149","Online","0.800","","0.817","0.785","41","0.781","815","150","","","","Online","0.800","","0.760"
"3/20/2026 03:45:00 PM","","3140","","","4818","Running","Running","","","67","64","71","72","0.815","","","","46","0.813","805","152","","Online","","0.817","0.815","46","0.817","805","151","Online","0.750","","0.817","0.815","44","0.801","805","151","Online","0.800","","0.817","0.755","41","0.773","806","153","","","","Online","0.800","","0.760"
"3/20/2026 03:30:00 PM","","3150","","","4817","Running","Running","","","67","64","72","72","0.835","","","","47","0.828","803","149","","Online","","0.817","0.835","47","0.829","803","148","Online","0.750","","0.817","0.835","47","0.825","803","149","Online","0.800","","0.817","0.775","39","0.754","803","151","","","","Online","0.800","","0.760"
"3/20/2026 03:15:00 PM","","3150","","","4817","Running","Running","","","67","64","71","71","0.810","","","","43","0.795","816","150","","Online","","0.817","0.810","45","0.814","816","148","Online","0.750","","0.817","0.810","46","0.826","816","149","Online","0.800","","0.817","0.760","40","0.772","816","151","","","","Online","0.800","","0.760"
"3/20/2026 03:00:00 PM","","3180","","","4817","Running","Running","","","67","64","71","72","0.800","","","","45","0.805","798","152","","Online","","0.817","0.800","45","0.803","798","151","Online","0.750","","0.817","0.800","45","0.802","798","152","Online","0.800","","0.817","0.780","40","0.754","798","153","","","","Online","0.800","","0.760"
"3/20/2026 02:45:00 PM","","3160","","","4817","Running","Running","","","67","64","71","72","0.810","","","","45","0.815","811","150","","Online","","0.817","0.810","45","0.813","812","149","Online","0.750","","0.817","0.810","44","0.807","812","150","Online","0.800","","0.817","0.770","41","0.773","809","152","","","","Online","0.800","","0.760"
"3/20/2026 02:30:00 PM","","3160","","","4816","Running","Running","","","67","64","71","72","0.820","","","","45","0.816","812","150","","Online","","0.817","0.820","45","0.813","812","148","Online","0.750","","0.817","0.820","46","0.825","812","149","Online","0.800","","0.817","0.780","41","0.779","812","151","","","","Online","0.800","","0.760"
"3/20/2026 02:15:00 PM","","3100","","","4816","Running","Running","","","67","64","71","71","0.825","","","","46","0.817","806","152","","Online","","0.817","0.825","46","0.816","805","151","Online","0.750","","0.817","0.825","46","0.817","806","151","Online","0.800","","0.817","0.725","38","0.737","806","153","","","","Online","0.800","","0.760"
"3/20/2026 02:00:00 PM","","3110","","","4816","Running","Running","","","67","64","71","70","0.825","","","","45","0.812","815","152","","Online","","0.817","0.825","46","0.819","815","150","Online","0.750","","0.817","0.825","45","0.810","815","151","Online","0.800","","0.817","0.735","35","0.718","815","153","","","","Online","0.800","","0.760"
"3/20/2026 01:45:00 PM","","3190","","","4816","Running","Running","","","67","64","71","72","0.815","","","","45","0.810","809","150","","Online","","0.817","0.815","45","0.811","809","149","Online","0.750","","0.817","0.815","43","0.797","810","150","Online","0.800","","0.817","0.805","44","0.803","810","152","","","","Online","0.800","","0.760"
"3/20/2026 01:30:00 PM","","3180","","","4815","Running","Running","","","67","64","71","72","0.810","","","","45","0.812","810","149","","Online","","0.817","0.810","45","0.812","810","148","Online","0.750","","0.817","0.810","46","0.822","810","148","Online","0.800","","0.817","0.790","42","0.789","810","150","","","","Online","0.800","","0.760"
"3/20/2026 01:15:00 PM","","3110","","","4815","Running","Running","","","67","64","71","71","0.835","","","","46","0.822","812","149","","Online","","0.817","0.835","47","0.828","812","148","Online","0.750","","0.817","0.835","45","0.812","816","149","Online","0.800","","0.817","0.745","37","0.739","816","150","","","","Online","0.800","","0.760"
"3/20/2026 01:00:00 PM","","3160","","","4815","Running","Running","","","67","64","71","72","0.810","","","","45","0.809","808","152","","Online","","0.817","0.810","45","0.808","808","151","Online","0.750","","0.817","0.810","46","0.818","808","151","Online","0.800","","0.817","0.770","41","0.770","808","153","","","","Online","0.800","","0.760"
"3/20/2026 12:45:00 PM","","3170","","","4815","Running","Running","","","67","64","71","72","0.815","","","","45","0.810","809","151","","Online","","0.817","0.815","45","0.810","809","150","Online","0.750","","0.817","0.815","44","0.802","809","151","Online","0.800","","0.817","0.785","42","0.782","809","153","","","","Online","0.800","","0.760"
"3/20/2026 12:30:00 PM","","3160","","","4814","Running","Running","","","67","64","71","72","0.825","","","","46","0.822","816","151","","Online","","0.817","0.825","46","0.823","816","149","Online","0.750","","0.817","0.825","47","0.830","816","150","Online","0.800","","0.817","0.785","41","0.772","816","152","","","","Online","0.800","","0.760"
"3/20/2026 12:15:00 PM","","3150","","","4814","Running","Running","","","67","64","71","71","0.815","","","","46","0.816","813","150","","Online","","0.817","0.815","45","0.816","814","149","Online","0.750","","0.817","0.815","44","0.804","814","150","Online","0.800","","0.817","0.755","40","0.769","814","152","","","","Online","0.800","","0.760"
"3/20/2026 12:00:00 PM","","3190","","","4814","Running","Running","","","67","64","71","73","0.825","","","","46","0.815","809","152","","Online","","0.817","0.825","46","0.820","809","151","Online","0.750","","0.817","0.825","46","0.815","809","152","Online","0.800","","0.817","0.815","45","0.813","809","153","","","","Online","0.800","","0.760"
"3/20/2026 11:45:00 AM","","3130","","","4814","Running","Running","","","67","64","71","71","0.815","","","","45","0.808","807","151","","Online","","0.817","0.815","45","0.809","808","150","Online","0.750","","0.817","0.815","47","0.824","808","151","Online","0.800","","0.817","0.745","36","0.728","808","152","","","","Online","0.800","","0.760"
"3/20/2026 11:30:00 AM","","3090","","","4813","Running","Running","","","67","64","71","70","0.810","","","","45","0.814","815","151","","Online","","0.817","0.810","45","0.810","815","150","Online","0.750","","0.817","0.810","44","0.805","815","150","Online","0.800","","0.817","0.700","35","0.715","816","151","","","","Online","0.800","","0.760"
"3/20/2026 11:15:00 AM","","3180","","","4813","Running","Running","","","67","64","71","72","0.830","","","","47","0.826","811","151","","Online","","0.817","0.830","47","0.826","811","149","Online","0.750","","0.817","0.830","46","0.822","811","150","Online","0.800","","0.817","0.810","43","0.795","811","150","","","","Online","0.800","","0.760"
"3/20/2026 11:00:00 AM","","3150","","","4813","Running","Running","","","67","64","71","72","0.805","","","","46","0.814","807","149","","Online","","0.817","0.805","45","0.809","807","147","Online","0.750","","0.817","0.805","43","0.798","807","148","Online","0.800","","0.817","0.755","40","0.765","808","149","","","","Online","0.800","","0.760"
"3/20/2026 10:45:00 AM","","3100","","","4813","Running","Running","","","67","64","71","70","0.810","","","","45","0.814","812","148","","Online","","0.817","0.810","44","0.806","812","147","Online","0.750","","0.817","0.810","46","0.822","812","147","Online","0.800","","0.817","0.710","36","0.729","813","148","","","","Online","0.800","","0.760"
"3/20/2026 10:30:00 AM","","3160","","","4812","Running","Running","","","67","64","71","72","0.815","","","","45","0.816","813","147","","Online","","0.817","0.815","44","0.808","812","146","Online","0.750","","0.817","0.815","45","0.819","813","146","Online","0.800","","0.817","0.775","41","0.782","813","147","","","","Online","0.800","","0.760"
